domain,key,context,locale,source_text,expected_text,human_reviewed,allow_source_match,text
cms,richtext.field.content.explanation,,it-IT,"Format text freely, add images, and embed external content (e.g. YouTube). Use HTML view for embed codes.","Formatta liberamente il testo, aggiungi immagini e incorpora contenuti esterni (es. YouTube). Usa la vista HTML per i codici di incorporamento.",0,0,"Formatta liberamente il testo, aggiungi immagini e incorpora contenuti esterni (es. YouTube). Usa la vista HTML per i codici di incorporamento."
cms,richtext.field.content.label,,it-IT,Content,Contenuto,0,0,Contenuto
cms,richtext.field.name.explanation,,it-IT,"Visible in the admin area only. Use this to identify the content when selecting it for display on public pages. Must be unique.","Visibile solo nell'area admin. Usalo per identificare il contenuto quando lo selezioni per la visualizzazione nelle pagine pubbliche. Deve essere univoco.",0,0,"Visibile solo nell'area admin. Usalo per identificare il contenuto quando lo selezioni per la visualizzazione nelle pagine pubbliche. Deve essere univoco."
cms,richtext.field.name.label,,it-IT,"Name (identifier)","Nome (identificatore)",0,0,"Nome (identificatore)"
cms,richtext.field.name.unique_error,,it-IT,"An information content item with this name already exists","Esiste già un elemento di contenuto informativo con questo nome",0,0,"Esiste già un elemento di contenuto informativo con questo nome"
cms,richtext.field.title.explanation,,it-IT,"Appears as a title above the text. Leave empty for no title.","Appare come titolo sopra il testo. Lascia vuoto per nessun titolo.",0,0,"Appare come titolo sopra il testo. Lascia vuoto per nessun titolo."
cms,richtext.field.title.label,,it-IT,Heading,Intestazione,0,0,Intestazione
cms,richtext.form.name,,it-IT,"Text content","Contenuto testo",0,0,"Contenuto testo"
cms,richtext.form.title_create,,it-IT,"Create text content","Crea contenuto testo",0,0,"Crea contenuto testo"
cms,richtext.form.title_edit,,it-IT,"Edit text content","Modifica contenuto testo",0,0,"Modifica contenuto testo"
cms,richtext.not_set,,it-IT,"No content chosen","Nessun contenuto scelto",0,0,"Nessun contenuto scelto"
cms,richtext.saved,,it-IT,"Content saved","Contenuto salvato",0,0,"Contenuto salvato"
cms,richtext.select.form.title,,it-IT,"Select text content","Seleziona contenuto testo",0,0,"Seleziona contenuto testo"
cms,richtext.updated,,it-IT,"Content updated","Contenuto aggiornato",0,0,"Contenuto aggiornato"
cms,richtext.widget.choose,,it-IT,"Select text content","Seleziona contenuto testo",0,0,"Seleziona contenuto testo"
cms,richtext.widget.create,,it-IT,"Create text content","Crea contenuto testo",0,0,"Crea contenuto testo"
cms,richtext.widget.description,,it-IT,"Freely editable text with images","Testo liberamente modificabile con immagini",0,0,"Testo liberamente modificabile con immagini"
cms,richtext.widget.edit,,it-IT,"Edit text content","Modifica contenuto testo",0,0,"Modifica contenuto testo"
cms,richtext.widget.name,,it-IT,"Editable text","Testo modificabile",0,0,"Testo modificabile"
cms,tree.field.type.explanation,,it-IT,"Select from the predefined trees","Seleziona dagli alberi predefiniti",0,0,"Seleziona dagli alberi predefiniti"
cms,tree.field.type.label,,it-IT,Tree,Albero,0,0,Albero
cms,tree.invalid_parent_id,,it-IT,"Invalid parent ID","ID padre non valido",0,0,"ID padre non valido"
cms,tree.missing_type,,it-IT,"Missing tree type","Tipo albero mancante",0,0,"Tipo albero mancante"
cms,tree.no_connection_id,,it-IT,"No widget connection ID given","Nessun ID connessione widget fornito",0,0,"Nessun ID connessione widget fornito"
cms,tree.select_menu_item,,it-IT,"Select a menu item from the tree","Seleziona una voce menu dall'albero",0,0,"Seleziona una voce menu dall'albero"
cms,tree.unknown_type,,it-IT,"Unknown tree item type: {type}","Tipo elemento albero sconosciuto: {type}",0,0,"Tipo elemento albero sconosciuto: {type}"
cms,webpage.create_for_params,,it-IT,"Create a webpage for the following parameters: <br>{param_name}, {param_value}","Crea una pagina web per i seguenti parametri: <br>{param_name}, {param_value}",0,0,"Crea una pagina web per i seguenti parametri: <br>{param_name}, {param_value}"
cms,webpage.create_for_widget,,it-IT,"Create a webpage with the following content: <br><b>{widget}</b>","Crea una pagina web con il seguente contenuto: <br><b>{widget}</b>",0,0,"Crea una pagina web con il seguente contenuto: <br><b>{widget}</b>"
cms,webpage.field.layout.explanation,,it-IT,"The webpage layout structure determines where content elements can be placed on the page.","La struttura del layout della pagina web determina dove possono essere posizionati gli elementi di contenuto.",0,0,"La struttura del layout della pagina web determina dove possono essere posizionati gli elementi di contenuto."
cms,webpage.field.layout.label,,it-IT,"Page type","Tipo pagina",0,0,"Tipo pagina"
cms,webpage_domain.field.resource_name.explanation,,it-IT,"Set this domain name in the DOMAIN_CONTEXT configuration so this domain and its child pages become active.","Imposta questo nome dominio nella configurazione DOMAIN_CONTEXT affinché questo dominio e le sue pagine figlie diventino attivi.",0,0,"Imposta questo nome dominio nella configurazione DOMAIN_CONTEXT affinché questo dominio e le sue pagine figlie diventino attivi."
cms,webpage_domain.field.resource_name.label,,it-IT,"Domain name","Nome dominio",0,0,"Nome dominio"
cms,webpage_domain.title_create,,it-IT,"Add new domain","Aggiungi nuovo dominio",0,0,"Aggiungi nuovo dominio"
cms,webpage_domain.title_edit,,it-IT,"Edit domain","Modifica dominio",0,0,"Modifica dominio"
cms,webpage_file.field.resource_name.explanation,,it-IT,"This is the file name used in the URL. Avoid accented characters and spaces, and keep the correct file extension.","Questo è il nome file usato nell'URL. Evita caratteri accentati e spazi e mantieni l'estensione file corretta.",0,0,"Questo è il nome file usato nell'URL. Evita caratteri accentati e spazi e mantieni l'estensione file corretta."
cms,webpage_file.field.resource_name.label,,it-IT,"SEO-friendly URL name","Nome URL ottimizzato per SEO",0,0,"Nome URL ottimizzato per SEO"
cms,webpage_file.field.text.explanation,,it-IT,"For images this may appear as a longer description below the title.","Per le immagini può apparire come descrizione più lunga sotto il titolo.",0,0,"Per le immagini può apparire come descrizione più lunga sotto il titolo."
cms,webpage_file.field.text.label,,it-IT,Description,Descrizione,0,0,Descrizione
cms,webpage_file.field.title.explanation,,it-IT,"For images this may appear below the image.","Per le immagini può apparire sotto l'immagine.",0,0,"Per le immagini può apparire sotto l'immagine."
cms,webpage_file.field.title.label,,it-IT,Title,Titolo,0,0,Titolo
cms,webpage_file.title_edit,,it-IT,"Edit file name","Modifica nome file",0,0,"Modifica nome file"
cms,webpage_folder.field.resource_name.explanation,,it-IT,"This is the real folder name used in the URL. Changing it later may cause visitors from search engines to see a 404 page.","Questo è il vero nome cartella usato nell'URL. Modificarlo in seguito può causare ai visitatori dai motori di ricerca la visualizzazione di una pagina 404.",0,0,"Questo è il vero nome cartella usato nell'URL. Modificarlo in seguito può causare ai visitatori dai motori di ricerca la visualizzazione di una pagina 404."
cms,webpage_folder.field.resource_name.label,,it-IT,"SEO-friendly folder URL name","Nome URL cartella ottimizzato per SEO",0,0,"Nome URL cartella ottimizzato per SEO"
cms,webpage_folder.title_create,,it-IT,"Create new folder","Crea nuova cartella",0,0,"Crea nuova cartella"
cms,webpage_folder.title_edit,,it-IT,"Edit folder","Modifica cartella",0,0,"Modifica cartella"
cms,webpage_from_path.subtitle,,it-IT,"If you want to create this webpage, you can do it here. Before doing so, make sure the URL was not mistyped.","Se vuoi creare questa pagina web, puoi farlo qui. Prima di farlo, assicurati che l'URL non sia stato digitato erroneamente.",0,0,"Se vuoi creare questa pagina web, puoi farlo qui. Prima di farlo, assicurati che l'URL non sia stato digitato erroneamente."
cms,webpage_from_path.title,,it-IT,"The requested webpage was not found!","La pagina web richiesta non è stata trovata!",0,0,"La pagina web richiesta non è stata trovata!"
cms,webpage_page.field.description.explanation,,it-IT,"Description meta tag, usually shown under the URL in search results.","Meta tag descrizione, solitamente mostrato sotto l'URL nei risultati di ricerca.",0,0,"Meta tag descrizione, solitamente mostrato sotto l'URL nei risultati di ricerca."
cms,webpage_page.field.description.label,,it-IT,Description,Descrizione,0,0,Descrizione
cms,webpage_page.field.keywords.explanation,,it-IT,"Keywords meta tag with comma-separated values.","Meta tag parole chiave con valori separati da virgola.",0,0,"Meta tag parole chiave con valori separati da virgola."
cms,webpage_page.field.keywords.label,,it-IT,Keywords,"Parole chiave",0,0,"Parole chiave"
cms,webpage_page.field.resource_name.explanation,,it-IT,"This is the real URL name of the page. Change it later only when necessary.","Questo è il vero nome URL della pagina. Modificalo in seguito solo quando necessario.",0,0,"Questo è il vero nome URL della pagina. Modificalo in seguito solo quando necessario."
cms,webpage_page.field.resource_name.label,,it-IT,"SEO-friendly URL name","Nome URL ottimizzato per SEO",0,0,"Nome URL ottimizzato per SEO"
cms,webpage_page.field.title.explanation,,it-IT,"HTML title meta tag shown in the browser window title.","Meta tag titolo HTML mostrato nel titolo della finestra del browser.",0,0,"Meta tag titolo HTML mostrato nel titolo della finestra del browser."
cms,webpage_page.field.title.label,,it-IT,Title,Titolo,0,0,Titolo
cms,webpage_page.title_create,,it-IT,"Create new webpage","Crea nuova pagina web",0,0,"Crea nuova pagina web"
cms,webpage_page.title_edit,,it-IT,"Edit webpage","Modifica pagina web",0,0,"Modifica pagina web"
cms,widget.insert.button,,it-IT,Insert,Inserisci,0,0,Inserisci
cms,widget.insert.icon_title,,it-IT,"Insert content","Inserisci contenuto",0,0,"Inserisci contenuto"
cms,widget.insert.placeholder,,it-IT,"-- Insert content --","-- Inserisci contenuto --",0,0,"-- Inserisci contenuto --"
cms,widget.insert_from_clipboard,,it-IT,"Insert clipboard content here","Inserisci qui il contenuto degli appunti",0,0,"Inserisci qui il contenuto degli appunti"
cms,widget_connection.added,,it-IT,"Content element placed on the webpage","Elemento contenuto posizionato nella pagina web",0,0,"Elemento contenuto posizionato nella pagina web"
cms,widget_connection.copied_to_clipboard,,it-IT,"Content copied to clipboard","Contenuto copiato negli appunti",0,0,"Contenuto copiato negli appunti"
cms,widget_connection.duplicate_not_allowed,,it-IT,"This content element is already on this block and multiple placement is not allowed.","Questo elemento di contenuto è già in questo blocco e il posizionamento multiplo non è consentito.",0,0,"Questo elemento di contenuto è già in questo blocco e il posizionamento multiplo non è consentito."
cms,widget_connection.moved,,it-IT,"Content element moved","Elemento contenuto spostato",0,0,"Elemento contenuto spostato"
cms,widget_connection.remove_from_webpage,,it-IT,"Remove from this webpage","Rimuovi da questa pagina web",0,0,"Rimuovi da questa pagina web"
cms,widget_connection.removed,,it-IT,"Content element removed from the webpage","Elemento contenuto rimosso dalla pagina web",0,0,"Elemento contenuto rimosso dalla pagina web"
cms,widget_connection.select_widget_type,,it-IT,"Choose the content type to insert","Scegli il tipo di contenuto da inserire",0,0,"Scegli il tipo di contenuto da inserire"
cms,widget_connection_params.field.anchor.explanation,,it-IT,"Anchor name that can be used in links to jump to this content on the page.","Nome ancora utilizzabile nei link per saltare a questo contenuto nella pagina.",0,0,"Nome ancora utilizzabile nei link per saltare a questo contenuto nella pagina."
cms,widget_connection_params.field.anchor.label,,it-IT,Anchor,Ancora,0,0,Ancora
cms,widget_connection_params.field.float.clear,,it-IT,"New row","Nuova riga",0,0,"Nuova riga"
cms,widget_connection_params.field.float.explanation,,it-IT,"Content box alignment. Floated elements can appear next to each other.","Allineamento blocco contenuto. Gli elementi flottanti possono apparire affiancati.",0,0,"Allineamento blocco contenuto. Gli elementi flottanti possono apparire affiancati."
cms,widget_connection_params.field.float.label,,it-IT,Alignment,Allineamento,0,0,Allineamento
cms,widget_connection_params.field.float.left,,it-IT,"Floated left","Flottante a sinistra",0,0,"Flottante a sinistra"
cms,widget_connection_params.field.float.left_clear,,it-IT,"Floated left in new row","Flottante a sinistra in nuova riga",0,0,"Flottante a sinistra in nuova riga"
cms,widget_connection_params.field.float.none,,it-IT,"No special alignment","Nessun allineamento speciale",0,0,"Nessun allineamento speciale"
cms,widget_connection_params.field.float.right,,it-IT,"Floated right","Flottante a destra",0,0,"Flottante a destra"
cms,widget_connection_params.field.float.right_clear,,it-IT,"Floated right in new row","Flottante a destra in nuova riga",0,0,"Flottante a destra in nuova riga"
cms,widget_connection_params.field.height.explanation,,it-IT,"Height in CSS format with unit (for example 100%, 200px, or auto).","Altezza in formato CSS con unità (ad esempio 100%, 200px o auto).",0,0,"Altezza in formato CSS con unità (ad esempio 100%, 200px o auto)."
cms,widget_connection_params.field.height.label,,it-IT,Height,Altezza,0,0,Altezza
cms,widget_connection_params.field.margin_bottom.explanation,,it-IT,"Bottom margin in CSS format with unit (for example 100% or 200px).","Margine inferiore in formato CSS con unità (ad esempio 100% o 200px).",0,0,"Margine inferiore in formato CSS con unità (ad esempio 100% o 200px)."
cms,widget_connection_params.field.margin_bottom.label,,it-IT,"Bottom margin","Margine inferiore",0,0,"Margine inferiore"
cms,widget_connection_params.field.margin_left.explanation,,it-IT,"Left margin in CSS format with unit (for example 100% or 200px).","Margine sinistro in formato CSS con unità (ad esempio 100% o 200px).",0,0,"Margine sinistro in formato CSS con unità (ad esempio 100% o 200px)."
cms,widget_connection_params.field.margin_left.label,,it-IT,"Left margin","Margine sinistro",0,0,"Margine sinistro"
cms,widget_connection_params.field.margin_right.explanation,,it-IT,"Right margin in CSS format with unit (for example 100% or 200px).","Margine destro in formato CSS con unità (ad esempio 100% o 200px).",0,0,"Margine destro in formato CSS con unità (ad esempio 100% o 200px)."
cms,widget_connection_params.field.margin_right.label,,it-IT,"Right margin","Margine destro",0,0,"Margine destro"
cms,widget_connection_params.field.margin_top.explanation,,it-IT,"Top margin in CSS format with unit (for example 100% or 200px).","Margine superiore in formato CSS con unità (ad esempio 100% o 200px).",0,0,"Margine superiore in formato CSS con unità (ad esempio 100% o 200px)."
cms,widget_connection_params.field.margin_top.label,,it-IT,"Top margin","Margine superiore",0,0,"Margine superiore"
cms,widget_connection_params.field.width.explanation,,it-IT,"Width in CSS format with unit (for example 100%, 200px, or auto).","Larghezza in formato CSS con unità (ad esempio 100%, 200px o auto).",0,0,"Larghezza in formato CSS con unità (ad esempio 100%, 200px o auto)."
cms,widget_connection_params.field.width.label,,it-IT,Width,Larghezza,0,0,Larghezza
cms,widget_connection_params.missing_widget_id,,it-IT,"Widget ID is missing","ID widget mancante",0,0,"ID widget mancante"
cms,widget_connection_params.no_content_id,,it-IT,"No content ID given","Nessun ID contenuto fornito",0,0,"Nessun ID contenuto fornito"
cms,widget_connection_params.subtitle,,it-IT,"Webpage: {page}","Pagina web: {page}",0,0,"Pagina web: {page}"
cms,widget_connection_params.title,,it-IT,"Edit display settings","Modifica impostazioni visualizzazione",0,0,"Modifica impostazioni visualizzazione"
cms,widget_connection_settings.field.is_last.explanation,,it-IT,"Check this if this is the last column in the row. This helps keep spacing correct and prevents overlapping or broken layout.","Seleziona se questa è l'ultima colonna della riga. Aiuta a mantenere la spaziatura corretta e prevenire sovrapposizioni o layout danneggiati.",0,0,"Seleziona se questa è l'ultima colonna della riga. Aiuta a mantenere la spaziatura corretta e prevenire sovrapposizioni o layout danneggiati."
cms,widget_connection_settings.field.is_last.label,,it-IT,"Last in row","Ultimo nella riga",0,0,"Ultimo nella riga"
cms,widget_connection_settings.field.widget_width.label,,it-IT,"Content width","Larghezza contenuto",0,0,"Larghezza contenuto"
cms,widget_connection_settings.missing_widget_id,,it-IT,"Widget ID is missing","ID widget mancante",0,0,"ID widget mancante"
cms,widget_connection_settings.subtitle,,it-IT,"Webpage: {page}","Pagina web: {page}",0,0,"Pagina web: {page}"
cms,widget_group.begin_delete_error,,it-IT,"Error: Unable to delete opening block","Errore: Impossibile eliminare il blocco di apertura",0,0,"Errore: Impossibile eliminare il blocco di apertura"
cms,widget_group.both_delete_error,,it-IT,"Error: Unable to delete opening or closing block","Errore: Impossibile eliminare il blocco di apertura o chiusura",0,0,"Errore: Impossibile eliminare il blocco di apertura o chiusura"
cms,widget_group.end_delete_error,,it-IT,"Error: Unable to delete closing block","Errore: Impossibile eliminare il blocco di chiusura",0,0,"Errore: Impossibile eliminare il blocco di chiusura"
cms,widget_group.end_missing_delete_error,,it-IT,"Closing block not found and opening block deletion failed","Blocco di chiusura non trovato e l'eliminazione del blocco di apertura è fallita",0,0,"Blocco di chiusura non trovato e l'eliminazione del blocco di apertura è fallita"
cms,widget_group.end_missing_removed_beginning,,it-IT,"Closing block not found, opening block removed successfully","Blocco di chiusura non trovato, blocco di apertura rimosso con successo",0,0,"Blocco di chiusura non trovato, blocco di apertura rimosso con successo"
cms,widget_group.remove_block,,it-IT,"Remove block","Rimuovi blocco",0,0,"Rimuovi blocco"
cms,widget_group.removed,,it-IT,"Block removed from webpage","Blocco rimosso dalla pagina web",0,0,"Blocco rimosso dalla pagina web"
cms,widget_preview.description,,it-IT,Description,Descrizione,0,0,Descrizione
cms,widget_preview.implemented,,it-IT,Implemented,Implementato,0,0,Implementato
cms,widget_preview.info.current_theme,,it-IT,"Current theme","Tema corrente",0,0,"Tema corrente"
cms,widget_preview.info.fallback,,it-IT,Fallback,Alternativa,0,0,Alternativa
cms,widget_preview.info.implemented,,it-IT,Implemented,Implementato,0,0,Implementato
cms,widget_preview.info.template,,it-IT,Template,Modello,0,0,Modello
cms,widget_preview.info.title,,it-IT,"Widget preview","Anteprima widget",0,0,"Anteprima widget"
cms,widget_preview.info.widget,,it-IT,Widget,Widget,0,1,Widget
cms,widget_preview.none,,it-IT,"No mockable widgets found.","Nessun widget simulabile trovato.",0,0,"Nessun widget simulabile trovato."
cms,widget_preview.not_implemented,,it-IT,"Not implemented","Non implementato",0,0,"Non implementato"
cms,widget_preview.not_mockable_prefix,,it-IT,Widget,Widget,0,1,Widget
cms,widget_preview.not_mockable_suffix,,it-IT,"does not implement iMockable.","non implementa iMockable.",0,0,"non implementa iMockable."
cms,widget_preview.not_registered,,it-IT,"Widget not registered: {widget}","Widget non registrato: {widget}",0,0,"Widget non registrato: {widget}"
cms,widget_preview.redirecting,,it-IT,"Redirecting to the correct theme...","Reindirizzamento al tema corretto...",0,0,"Reindirizzamento al tema corretto..."
cms,widget_preview.title,,it-IT,"Available widgets for preview","Widget disponibili per anteprima",0,0,"Widget disponibili per anteprima"
cms,widget_preview.widget,,it-IT,Widget,Widget,0,1,Widget
common,actions,,it-IT,Actions,Azioni,0,0,Azioni
common,all,,it-IT,All,Tutti,0,0,Tutti
common,back,,it-IT,Back,Indietro,0,0,Indietro
common,calendar,,it-IT,Calendar,Calendario,0,0,Calendario
common,cancel,,it-IT,Cancel,Annulla,0,0,Annulla
common,close,,it-IT,Close,Chiudi,0,0,Chiudi
common,choose_placeholder,,it-IT,"-- Choose --","-- Scegli --",0,0,"-- Scegli --"
common,delete,,it-IT,Delete,Elimina,0,0,Elimina
common,download,,it-IT,Download,Scarica,0,0,Scarica
common,edit,,it-IT,Edit,Modifica,0,0,Modifica
common,error,,it-IT,Error,Errore,0,0,Errore
common,error_save,,it-IT,"Error: Unable to save","Errore: Impossibile salvare",0,0,"Errore: Impossibile salvare"
common,id,,it-IT,ID,ID,0,1,ID
common,loading,,it-IT,Loading...,Caricamento...,0,0,Caricamento...
common,logout,,it-IT,"Log out",Esci,0,0,Esci
common,missing_required_url_params,,it-IT,"Missing required URL parameters","Parametri URL obbligatori mancanti",0,0,"Parametri URL obbligatori mancanti"
common,move_down,,it-IT,"Move down","Sposta in basso",0,0,"Sposta in basso"
common,move_up,,it-IT,"Move up","Sposta in alto",0,0,"Sposta in alto"
common,never,,it-IT,Never,Mai,0,0,Mai
common,no,,it-IT,No,No,0,1,No
common,no_changes,,it-IT,"No changes made","Nessuna modifica effettuata",0,0,"Nessuna modifica effettuata"
common,no_data,,it-IT,"No data","Nessun dato",0,0,"Nessun dato"
common,no_description,,it-IT,"No description","Nessuna descrizione",0,0,"Nessuna descrizione"
common,not_set,,it-IT,"[not set]","[non impostato]",0,0,"[non impostato]"
common,open,,it-IT,Open,Aperto,0,0,Aperto
common,operations,,it-IT,Operations,Operazioni,0,0,Operazioni
common,preview,,it-IT,Preview,Anteprima,0,0,Anteprima
common,read_more,,it-IT,"Read more","Leggi di più",0,0,"Leggi di più"
common,renamed,,it-IT,Renamed,Rinominato,0,0,Rinominato
common,save,,it-IT,Save,Salva,0,0,Salva
common,saved,,it-IT,"Record saved","Record salvato",0,0,"Record salvato"
common,saved_short,,it-IT,Saved,Salvato,0,0,Salvato
common,search,,it-IT,Search,Cerca,0,0,Cerca
common,unknown,,it-IT,Unknown,Sconosciuto,0,0,Sconosciuto
common,upload,,it-IT,Upload,Carica,0,0,Carica
common,user,,it-IT,User,Utente,0,0,Utente
common,width,,it-IT,Width,Larghezza,0,0,Larghezza
common,yes,,it-IT,Yes,Sì,0,0,Sì
datatable,column_visibility,,it-IT,"Visible columns","Colonne visibili",0,0,"Colonne visibili"
datatable,displayed_columns,,it-IT,"Displayed columns","Colonne visualizzate",0,0,"Colonne visualizzate"
datatable,empty_table,,it-IT,"No data","Nessun dato",0,0,"Nessun dato"
datatable,first,,it-IT,First,Primo,0,0,Primo
datatable,info_compact,,it-IT,"_START_ - _END_ / _TOTAL_ items","_START_ - _END_ / _TOTAL_ elementi",0,0,"_START_ - _END_ / _TOTAL_ elementi"
datatable,info_empty,,it-IT,"No results","Nessun risultato",0,0,"Nessun risultato"
datatable,info_filtered_compact,,it-IT,"(filtered from _MAX_ items)","(filtrato da _MAX_ elementi)",0,0,"(filtrato da _MAX_ elementi)"
datatable,info_filtered_html,,it-IT,"<br><i>filtered from _MAX_ rows</i>","<br><i>filtrato da _MAX_ righe</i>",0,0,"<br><i>filtrato da _MAX_ righe</i>"
datatable,info_full,,it-IT,"_TOTAL_ displayable items (showing: _START_ - _END_)","_TOTAL_ elementi visualizzabili (mostrati: _START_ - _END_)",0,0,"_TOTAL_ elementi visualizzabili (mostrati: _START_ - _END_)"
datatable,last,,it-IT,Last,Ultimo,0,0,Ultimo
datatable,length_menu,,it-IT,"_MENU_ items/page","_MENU_ elementi/pagina",0,0,"_MENU_ elementi/pagina"
datatable,loading_records,,it-IT,Loading...,Caricamento...,0,0,Caricamento...
datatable,next,,it-IT,Next,Successivo,0,0,Successivo
datatable,previous,,it-IT,Previous,Precedente,0,0,Precedente
datatable,processing,,it-IT,Processing...,Elaborazione...,0,0,Elaborazione...
datatable,search,,it-IT,Search,Cerca,0,0,Cerca
datatable,zero_records,,it-IT,"No displayable items","Nessun elemento visualizzabile",0,0,"Nessun elemento visualizzabile"
layout,admin_default.description,,it-IT,"Single-column admin layout","Layout admin a colonna singola",0,0,"Layout admin a colonna singola"
layout,admin_default.name,,it-IT,"Admin 1-column","Admin 1 colonna",0,0,"Admin 1 colonna"
layout,admin_empty.description,,it-IT,"Empty admin layout","Layout admin vuoto",0,0,"Layout admin vuoto"
layout,admin_empty.name,,it-IT,"Empty admin","Admin vuoto",0,0,"Admin vuoto"
layout,admin_login.description,,it-IT,"Admin login layout","Layout di login admin",0,0,"Layout di login admin"
layout,admin_login.name,,it-IT,"Admin login","Login admin",0,0,"Login admin"
layout,admin_menu.description,,it-IT,"Displays the admin menu","Visualizza il menu admin",0,0,"Visualizza il menu admin"
layout,admin_menu.name,,it-IT,"Admin menu","Menu amministrazione",0,0,"Menu amministrazione"
layout,admin_nomenu.description,,it-IT,"Admin layout without menu","Layout admin senza menu",0,0,"Layout admin senza menu"
layout,admin_nomenu.name,,it-IT,"Admin without menu","Admin senza menu",0,0,"Admin senza menu"
layout,header_right.description,,it-IT,"Displays the quick access menu","Visualizza il menu di accesso rapido",0,0,"Visualizza il menu di accesso rapido"
layout,header_right.name,,it-IT,"Quick menu","Menu rapido",0,0,"Menu rapido"
layout,main_menu.description,,it-IT,"Displays the main menu","Visualizza il menu principale",0,0,"Visualizza il menu principale"
layout,main_menu.name,,it-IT,"Main menu","Menu principale",0,0,"Menu principale"
layout,public_2row.description,,it-IT,"Two-column public layout","Layout pubblico a due colonne",0,0,"Layout pubblico a due colonne"
layout,public_2row.hero.balanced_life,,it-IT,"Want to live a more balanced life?","Vuoi vivere una vita più equilibrata?",0,0,"Vuoi vivere una vita più equilibrata?"
layout,public_2row.hero.better_quality_of_life,,it-IT,"Want a better quality of life?","Vuoi una migliore qualità di vita?",0,0,"Vuoi una migliore qualità di vita?"
layout,public_2row.hero.conflict_management,,it-IT,"Want to handle conflicts better?","Vuoi gestire meglio i conflitti?",0,0,"Vuoi gestire meglio i conflitti?"
layout,public_2row.hero.equal_partner,,it-IT,"Want to be treated as an equal partner?","Vuoi essere trattato come un partner alla pari?",0,0,"Vuoi essere trattato come un partner alla pari?"
layout,public_2row.hero.self_discovery,,it-IT,"Want to understand yourself better?","Vuoi capire meglio te stesso?",0,0,"Vuoi capire meglio te stesso?"
layout,public_2row.hero.solution,,it-IT,"The solution: TeamSolution!","La soluzione: TeamSolution!",0,0,"La soluzione: TeamSolution!"
layout,public_2row.hero.success_and_happiness,,it-IT,"Want to be successful and happy?","Vuoi avere successo ed essere felice?",0,0,"Vuoi avere successo ed essere felice?"
layout,public_2row.name,,it-IT,2-column,"2 colonne",0,0,"2 colonne"
layout,public_default.description,,it-IT,"Single-column public layout","Layout pubblico a colonna singola",0,0,"Layout pubblico a colonna singola"
layout,public_default.name,,it-IT,1-column,"1 colonna",0,0,"1 colonna"
layout,public_empty.description,,it-IT,"Empty layout for simple responses","Layout vuoto per risposte semplici",0,0,"Layout vuoto per risposte semplici"
layout,public_empty.name,,it-IT,Empty,Vuoto,0,0,Vuoto
layout,public_login.description,,it-IT,"Login layout","Layout accesso",0,0,"Layout accesso"
layout,public_login.name,,it-IT,Login,Accedi,0,0,Accedi
layout,public_preview.description,,it-IT,"Preview layout","Anteprima layout",0,0,"Anteprima layout"
layout,public_preview.name,,it-IT,Preview,Anteprima,0,0,Anteprima
layout,top_menu_admin.description,,it-IT,"Displays the admin top menu","Visualizza il menu superiore admin",0,0,"Visualizza il menu superiore admin"
layout,top_menu_admin.name,,it-IT,"Admin top menu","Menu superiore admin",0,0,"Menu superiore admin"
layout,unknown.description,,it-IT,"Layout not configured","Layout non configurato",0,0,"Layout non configurato"
layout,unknown.name,,it-IT,"Unknown layout","Layout sconosciuto",0,0,"Layout sconosciuto"
layout,widget_previewer.description,,it-IT,"Minimal layout for widget previews","Layout minimale per anteprime widget",0,0,"Layout minimale per anteprime widget"
layout,widget_previewer.name,,it-IT,"Widget previewer","Visualizzatore anteprima widget",0,0,"Visualizzatore anteprima widget"
mcp,tokens.col.actions,,it-IT,Actions,Azioni,0,0,Azioni
mcp,tokens.col.created,,it-IT,Created,Created,0,1,Created
mcp,tokens.col.expires,,it-IT,Expires,Expires,0,1,Expires
mcp,tokens.col.last_used,,it-IT,"Last used","Last used",0,1,"Last used"
mcp,tokens.col.name,,it-IT,Name,Name,0,1,Name
mcp,tokens.col.prefix,,it-IT,Prefix,Prefix,0,1,Prefix
mcp,tokens.col.status,,it-IT,Status,Stato,0,0,Stato
mcp,tokens.create,,it-IT,"Create token","Create token",0,1,"Create token"
mcp,tokens.create_title,,it-IT,"Create token","Create token",0,1,"Create token"
mcp,tokens.created_help,,it-IT,"Copy this user-bound token now. It will not be shown again.","Copia ora questo token associato all'utente. Non verrà mostrato di nuovo.",0,0,"Copia ora questo token associato all'utente. Non verrà mostrato di nuovo."
mcp,tokens.created_title,,it-IT,"Token created","Token created",0,1,"Token created"
mcp,tokens.description,,it-IT,"Create and revoke MCP access tokens tied to your user account.","Crea e revoca token di accesso MCP collegati al tuo account utente.",0,0,"Crea e revoca token di accesso MCP collegati al tuo account utente."
mcp,tokens.empty,,it-IT,"No MCP tokens yet.","Nessun token MCP al momento.",0,0,"Nessun token MCP al momento."
mcp,tokens.endpoint,,it-IT,"MCP endpoint","MCP endpoint",0,1,"MCP endpoint"
mcp,tokens.existing_title,,it-IT,"Existing tokens","Existing tokens",0,1,"Existing tokens"
mcp,tokens.expiry,,it-IT,Expiry,Expiry,0,1,Expiry
mcp,tokens.expiry_30,,it-IT,"30 days","30 days",0,1,"30 days"
mcp,tokens.expiry_365,,it-IT,"1 year","1 year",0,1,"1 year"
mcp,tokens.expiry_90,,it-IT,"90 days","90 days",0,1,"90 days"
